Width_x,Breadth_y,height_z,Pore_dia,Margin,No_holes_w,No_holes_b,No_holes_h,Shape_no,Porosity,Pore_area,Solid_volume,Volume,Total Surface Area,STL_file_name,shape_name
5,7,9,0.5,1,2,3,5,2,10.71623882,0.196349541,281.2438477,315,522.7655045,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x5_pore0.500_thick_2.0x1.75x1.125_outthick_1.0.stl,CIRCLE
5,7,9,0.5,1,2,3,5,3,4.672979397,0.162379763,300.2801149,315,504.9892124,structure_TRI_cube_5.00x7.00x9.00_holes2x3x5_pore0.500_thick_2.0x1.75x1.125_outthick_1.0.stl,TRI
5,7,9,0.5,1,2,3,5,4,7.003968254,0.164290973,292.9375,315,511.9487912,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x5_pore0.500_thick_2.0x1.75x1.125_outthick_1.0.stl,PENTAGON
5,7,9,0.5,1,2,3,5,5,8.27860425,0.125,288.9223966,315,517.3792796,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x5_pore0.500_thick_2.0x1.75x1.125_outthick_1.0.stl,DIAMOND
5,7,9,0.5,1,2,3,5,6,8.990786513,0.108253175,286.6790225,315,519.1095149,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x5_pore0.500_thick_2.0x1.75x1.125_outthick_1.0.stl,HEXAGON
5,7,9,0.5,0.5,2,4,5,1,16.03174541,0.25,264.500002,315,630.9999954,structure_SQUARE_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_3.0x1.3333333333333333x1.375_outthick_0.5.stl,SQUARE
5,7,9,0.5,0.5,2,4,5,2,12.83427774,0.196349541,274.5720251,315,566.3477309,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_3.0x1.3333333333333333x1.375_outthick_0.5.stl,CIRCLE
5,7,9,0.5,0.5,2,4,5,3,5.629232864,0.162379763,297.2679165,315,548.2159965,structure_TRI_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_3.0x1.3333333333333333x1.375_outthick_0.5.stl,TRI
5,7,9,0.5,0.5,2,4,5,4,8.412698069,0.164290973,288.5000011,315,555.1000679,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_3.0x1.3333333333333333x1.375_outthick_0.5.stl,PENTAGON
5,7,9,0.5,0.5,2,4,5,5,9.937378263,0.125,283.6972585,315,561.208904,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_3.0x1.3333333333333333x1.375_outthick_0.5.stl,DIAMOND
5,7,9,0.5,0.5,2,4,5,6,10.78490266,0.108253175,281.0275566,315,562.8952218,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.500_thick_3.0x1.3333333333333333x1.375_outthick_0.5.stl,HEXAGON
5,7,9,0.5,1,2,3,4,1,11.58730202,0.25,278.4999986,315,541.0000035,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,SQUARE
5,7,9,0.5,1,2,3,4,2,9.245889909,0.196349541,285.8754468,315,491.9037064,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,CIRCLE
5,7,9,0.5,1,2,3,4,3,4.01674885,0.162379763,302.3472411,315,475.0261245,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,TRI
5,7,9,0.5,1,2,3,4,4,6.031746268,0.164290973,295.9999993,315,481.7325422,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,PENTAGON
5,7,9,0.5,1,2,3,4,5,7.132378172,0.125,292.5330088,315,486.6169822,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,DIAMOND
5,7,9,0.5,1,2,3,4,6,7.749359814,0.108253175,290.5895166,315,488.2978986,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,HEXAGON
5,7,9,0.5,0.5,2,3,4,1,11.58730159,0.25,278.5,315,541,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_3.0x2.25x2.0_outthick_0.5.stl,SQUARE
5,7,9,0.5,0.5,2,3,4,2,9.245725725,0.196349541,285.875964,315,491.9030345,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_3.0x2.25x2.0_outthick_0.5.stl,CIRCLE
5,7,9,0.5,0.5,2,3,4,3,4.016748752,0.162379763,302.3472414,315,475.0261224,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_3.0x2.25x2.0_outthick_0.5.stl,TRI
5,7,9,0.5,0.5,2,3,4,4,6.031746032,0.164290973,296,315,481.7325394,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_3.0x2.25x2.0_outthick_0.5.stl,PENTAGON
5,7,9,0.5,0.5,2,3,4,5,7.132378217,0.125,292.5330086,315,486.616983,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_3.0x2.25x2.0_outthick_0.5.stl,DIAMOND
5,7,9,0.5,0.5,2,3,4,6,7.749359548,0.108253175,290.5895174,315,488.2978966,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_3.0x2.25x2.0_outthick_0.5.stl,HEXAGON
5,7,9,0.5,1,2,3,4,1,11.58730202,0.25,278.4999986,315,541.0000035,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,SQUARE
5,7,9,0.5,1,2,3,4,2,9.245889909,0.196349541,285.8754468,315,491.9037064,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,CIRCLE
5,7,9,0.5,1,2,3,4,3,4.01674885,0.162379763,302.3472411,315,475.0261245,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,TRI
5,7,9,0.5,1,2,3,4,4,6.031746268,0.164290973,295.9999993,315,481.7325422,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,PENTAGON
5,7,9,0.5,1,2,3,4,5,7.132378172,0.125,292.5330088,315,486.6169822,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,DIAMOND
5,7,9,0.5,1,2,3,4,6,7.749359814,0.108253175,290.5895166,315,488.2978986,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.500_thick_2.0x1.75x1.666666666666667_outthick_1.0.stl,HEXAGON
5,7,9,0.6,0.5,4,7,9,1,59.04000065,0.36,129.023998,315,1071.519996,structure_SQUARE_cube_5.00x7.00x9.00_holes4x7x9_pore0.600_thick_0.5333333333333333x0.29999999999999993x0.32500000000000007_outthick_0.5.stl,SQUARE
5,7,9,0.6,0.5,4,7,9,2,49.06242677,0.282743339,160.4533557,315,988.284944,structure_CIRCLE_cube_5.00x7.00x9.00_holes4x7x9_pore0.600_thick_0.5333333333333333x0.29999999999999993x0.32500000000000007_outthick_0.5.stl,CIRCLE
5,7,9,0.6,0.5,4,7,9,3,23.77626203,0.233826859,240.1047746,315,1115.861154,structure_TRI_cube_5.00x7.00x9.00_holes4x7x9_pore0.600_thick_0.5333333333333333x0.29999999999999993x0.32500000000000007_outthick_0.5.stl,TRI
5,7,9,0.6,0.5,4,7,9,4,33.84000043,0.236579,208.4039986,315,1052.830545,structure_PENTAGON_cube_5.00x7.00x9.00_holes4x7x9_pore0.600_thick_0.5333333333333333x0.29999999999999993x0.32500000000000007_outthick_0.5.stl,PENTAGON
5,7,9,0.6,0.5,4,7,9,5,39.53499593,0.18,190.4647628,315,1048.893141,structure_DIAMOND_cube_5.00x7.00x9.00_holes4x7x9_pore0.600_thick_0.5333333333333333x0.29999999999999993x0.32500000000000007_outthick_0.5.stl,DIAMOND
5,7,9,0.6,0.5,4,7,9,6,42.39713963,0.155884573,181.4490102,315,1031.622023,structure_HEXAGON_cube_5.00x7.00x9.00_holes4x7x9_pore0.600_thick_0.5333333333333333x0.29999999999999993x0.32500000000000007_outthick_0.5.stl,HEXAGON
5,7,9,0.6,1,3,5,8,1,41.02857142,0.36,185.76,315,917.9199982,structure_SQUARE_cube_5.00x7.00x9.00_holes3x5x8_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.3142857142857144_outthick_1.0.stl,SQUARE
5,7,9,0.6,1,3,5,8,2,33.50244247,0.282743339,209.4673062,315,822.9289049,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x5x8_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.3142857142857144_outthick_1.0.stl,CIRCLE
5,7,9,0.6,1,3,5,8,3,15.5160681,0.233826859,266.1243855,315,852.9901982,structure_TRI_cube_5.00x7.00x9.00_holes3x5x8_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.3142857142857144_outthick_1.0.stl,TRI
5,7,9,0.6,1,3,5,8,4,22.57142867,0.236579,243.8999997,315,836.2561857,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x5x8_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.3142857142857144_outthick_1.0.stl,PENTAGON
5,7,9,0.6,1,3,5,8,5,26.50257389,0.18,231.5168922,315,840.6139204,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x5x8_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.3142857142857144_outthick_1.0.stl,DIAMOND
5,7,9,0.6,1,3,5,8,6,28.57719067,0.155884573,224.9818494,315,835.7953949,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x5x8_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.3142857142857144_outthick_1.0.stl,HEXAGON
5,7,9,0.6,0.5,4,5,7,1,43.77142571,0.36,177.120009,315,943.8400012,structure_SQUARE_cube_5.00x7.00x9.00_holes4x5x7_pore0.600_thick_0.5333333333333333x0.7500000000000001x0.6333333333333334_outthick_0.5.stl,SQUARE
5,7,9,0.6,0.5,4,5,7,2,35.87094425,0.282743339,202.0065256,315,850.0615592,structure_CIRCLE_cube_5.00x7.00x9.00_holes4x5x7_pore0.600_thick_0.5333333333333333x0.7500000000000001x0.6333333333333334_outthick_0.5.stl,CIRCLE
5,7,9,0.6,0.5,4,5,7,3,16.77210922,0.233826859,262.167856,315,893.7733028,structure_TRI_cube_5.00x7.00x9.00_holes4x5x7_pore0.600_thick_0.5333333333333333x0.7500000000000001x0.6333333333333334_outthick_0.5.stl,TRI
5,7,9,0.6,0.5,4,5,7,4,24.28571252,0.236579,238.5000056,315,870.4543633,structure_PENTAGON_cube_5.00x7.00x9.00_holes4x5x7_pore0.600_thick_0.5333333333333333x0.7500000000000001x0.6333333333333334_outthick_0.5.stl,PENTAGON
5,7,9,0.6,0.5,4,5,7,5,28.48541682,0.18,225.270937,315,873.7857578,structure_DIAMOND_cube_5.00x7.00x9.00_holes4x5x7_pore0.600_thick_0.5333333333333333x0.7500000000000001x0.6333333333333334_outthick_0.5.stl,DIAMOND
5,7,9,0.6,0.5,4,5,7,6,30.68011583,0.155884573,218.3576351,315,867.2147574,structure_HEXAGON_cube_5.00x7.00x9.00_holes4x5x7_pore0.600_thick_0.5333333333333333x0.7500000000000001x0.6333333333333334_outthick_0.5.stl,HEXAGON
5,7,9,0.6,1,3,5,6,1,34.6285713,0.36,205.9200004,315,838.2399996,structure_SQUARE_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.68_outthick_1.0.stl,SQUARE
5,7,9,0.6,1,3,5,6,2,28.15520663,0.282743339,226.3110991,315,750.1878169,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.68_outthick_1.0.stl,CIRCLE
5,7,9,0.6,1,3,5,6,3,12.88969466,0.233826859,274.3974618,315,762.9768391,structure_TRI_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.68_outthick_1.0.stl,TRI
5,7,9,0.6,1,3,5,6,4,18.85714281,0.236579,255.6000002,315,754.61779,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.68_outthick_1.0.stl,PENTAGON
5,7,9,0.6,1,3,5,6,5,22.16965657,0.18,245.1655818,315,759.8687958,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.68_outthick_1.0.stl,DIAMOND
5,7,9,0.6,1,3,5,6,6,23.93818034,0.155884573,239.5947319,315,757.3428443,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_0.6000000000000002x0.5000000000000001x0.68_outthick_1.0.stl,HEXAGON
5,7,9,0.6,0.5,3,5,6,1,34.62857018,0.36,205.9200039,315,838.239997,structure_SQUARE_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_1.1x0.7500000000000001x0.88_outthick_0.5.stl,SQUARE
5,7,9,0.6,0.5,3,5,6,2,28.15503715,0.282743339,226.311633,315,750.1879073,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_1.1x0.7500000000000001x0.88_outthick_0.5.stl,CIRCLE
5,7,9,0.6,0.5,3,5,6,3,12.88969379,0.233826859,274.3974645,315,762.9768188,structure_TRI_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_1.1x0.7500000000000001x0.88_outthick_0.5.stl,TRI
5,7,9,0.6,0.5,3,5,6,4,18.85714215,0.236579,255.6000022,315,754.6177857,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_1.1x0.7500000000000001x0.88_outthick_0.5.stl,PENTAGON
5,7,9,0.6,0.5,3,5,6,5,22.16965519,0.18,245.1655861,315,759.8687799,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_1.1x0.7500000000000001x0.88_outthick_0.5.stl,DIAMOND
5,7,9,0.6,0.5,3,5,6,6,23.93817807,0.155884573,239.5947391,315,757.3428254,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x5x6_pore0.600_thick_1.1x0.7500000000000001x0.88_outthick_0.5.stl,HEXAGON
5,7,9,0.6,1,2,4,5,1,22.1714283,0.36,245.1600008,315,666.6399983,structure_SQUARE_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_1.7999999999999998x0.8666666666666668x1.0_outthick_1.0.stl,SQUARE
5,7,9,0.6,1,2,4,5,2,17.83722842,0.282743339,258.8127305,315,598.4824056,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_1.7999999999999998x0.8666666666666668x1.0_outthick_1.0.stl,CIRCLE
5,7,9,0.6,1,2,4,5,3,7.930932184,0.233826859,290.0175636,315,588.14295,structure_TRI_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_1.7999999999999998x0.8666666666666668x1.0_outthick_1.0.stl,TRI
5,7,9,0.6,1,2,4,5,4,11.77142845,0.236579,277.9200004,315,591.3665774,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_1.7999999999999998x0.8666666666666668x1.0_outthick_1.0.stl,PENTAGON
5,7,9,0.6,1,2,4,5,5,13.88384873,0.18,271.2658765,315,596.9543736,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_1.7999999999999998x0.8666666666666668x1.0_outthick_1.0.stl,DIAMOND
5,7,9,0.6,1,2,4,5,6,15.04354887,0.155884573,267.612821,315,597.6091712,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_1.7999999999999998x0.8666666666666668x1.0_outthick_1.0.stl,HEXAGON
5,7,9,0.6,0.5,3,4,5,1,27.54285746,0.36,228.239999,315,744.1600012,structure_SQUARE_cube_5.00x7.00x9.00_holes3x4x5_pore0.600_thick_1.1x1.1999999999999997x1.25_outthick_0.5.stl,SQUARE
5,7,9,0.6,0.5,3,4,5,2,22.26947879,0.282743339,244.8511418,315,666.1382065,structure_CIRCLE_cube_5.00x7.00x9.00_holes3x4x5_pore0.600_thick_1.1x1.1999999999999997x1.25_outthick_0.5.stl,CIRCLE
5,7,9,0.6,0.5,3,4,5,3,10.04062894,0.233826859,283.3720188,315,663.610396,structure_TRI_cube_5.00x7.00x9.00_holes3x4x5_pore0.600_thick_1.1x1.1999999999999997x1.25_outthick_0.5.stl,TRI
5,7,9,0.6,0.5,3,4,5,4,14.80000014,0.236579,268.3799996,315,662.7970592,structure_PENTAGON_cube_5.00x7.00x9.00_holes3x4x5_pore0.600_thick_1.1x1.1999999999999997x1.25_outthick_0.5.stl,PENTAGON
5,7,9,0.6,0.5,3,4,5,5,17.42914142,0.18,260.0982045,315,668.5435138,structure_DIAMOND_cube_5.00x7.00x9.00_holes3x4x5_pore0.600_thick_1.1x1.1999999999999997x1.25_outthick_0.5.stl,DIAMOND
5,7,9,0.6,0.5,3,4,5,6,18.8537846,0.155884573,255.6105785,315,668.0902839,structure_HEXAGON_cube_5.00x7.00x9.00_holes3x4x5_pore0.600_thick_1.1x1.1999999999999997x1.25_outthick_0.5.stl,HEXAGON
5,7,9,0.6,1,2,3,5,1,18.62857176,0.36,256.319999,315,611.6800014,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x5_pore0.600_thick_1.7999999999999998x1.6x1.0_outthick_1.0.stl,SQUARE
5,7,9,0.6,1,2,3,5,2,14.94818688,0.282743339,267.9132113,315,551.9320658,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x5_pore0.600_thick_1.7999999999999998x1.6x1.0_outthick_1.0.stl,CIRCLE
5,7,9,0.6,1,2,3,5,3,6.597718333,0.233826859,294.2171873,315,539.3024467,structure_TRI_cube_5.00x7.00x9.00_holes2x3x5_pore0.600_thick_1.7999999999999998x1.6x1.0_outthick_1.0.stl,TRI
5,7,9,0.6,1,2,3,5,4,9.82857161,0.236579,284.0399994,315,543.8234213,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x5_pore0.600_thick_1.7999999999999998x1.6x1.0_outthick_1.0.stl,PENTAGON
5,7,9,0.6,1,2,3,5,5,11.60170715,0.18,278.4546225,315,549.0045669,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x5_pore0.600_thick_1.7999999999999998x1.6x1.0_outthick_1.0.stl,DIAMOND
5,7,9,0.6,1,2,3,5,6,12.58169978,0.155884573,275.3676457,315,550.0377453,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x5_pore0.600_thick_1.7999999999999998x1.6x1.0_outthick_1.0.stl,HEXAGON
5,7,9,0.6,0.5,2,4,5,1,22.17142871,0.36,245.1599996,315,666.6400001,structure_SQUARE_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_2.8x1.1999999999999997x1.25_outthick_0.5.stl,SQUARE
5,7,9,0.6,0.5,2,4,5,2,17.83711337,0.282743339,258.8130929,315,598.4824535,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_2.8x1.1999999999999997x1.25_outthick_0.5.stl,CIRCLE
5,7,9,0.6,0.5,2,4,5,3,7.930931886,0.233826859,290.0175646,315,588.1429398,structure_TRI_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_2.8x1.1999999999999997x1.25_outthick_0.5.stl,TRI
5,7,9,0.6,0.5,2,4,5,4,11.77142864,0.236579,277.9199998,315,591.3665808,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_2.8x1.1999999999999997x1.25_outthick_0.5.stl,PENTAGON
5,7,9,0.6,0.5,2,4,5,5,13.88384787,0.18,271.2658792,315,596.9543639,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_2.8x1.1999999999999997x1.25_outthick_0.5.stl,DIAMOND
5,7,9,0.6,0.5,2,4,5,6,15.04354776,0.155884573,267.6128246,315,597.609162,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x4x5_pore0.600_thick_2.8x1.1999999999999997x1.25_outthick_0.5.stl,HEXAGON
5,7,9,0.6,1,2,3,4,1,16.13714302,0.36,264.1679995,315,571.600001,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,SQUARE
5,7,9,0.6,1,2,3,4,2,12.92762931,0.282743339,274.2779677,315,518.4228164,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,CIRCLE
5,7,9,0.6,1,2,3,4,3,5.679020954,0.233826859,297.111084,315,505.196903,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,TRI
5,7,9,0.6,1,2,3,4,4,8.480000098,0.236579,288.2879997,315,510.1549439,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,PENTAGON
5,7,9,0.6,1,2,3,4,5,10.01503788,0.18,283.4526307,315,514.934326,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,DIAMOND
5,7,9,0.6,1,2,3,4,6,10.86705235,0.155884573,280.7687851,315,516.1090161,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,HEXAGON
5,7,9,0.6,0.5,2,3,4,1,16.13714123,0.36,264.1680051,315,571.5999909,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,SQUARE
5,7,9,0.6,0.5,2,3,4,2,12.92756189,0.282743339,274.27818,315,518.4228553,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,CIRCLE
5,7,9,0.6,0.5,2,3,4,3,5.679020285,0.233826859,297.1110861,315,505.1968898,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,TRI
5,7,9,0.6,0.5,2,3,4,4,8.479999142,0.236579,288.2880027,315,510.1549336,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,PENTAGON
5,7,9,0.6,0.5,2,3,4,5,10.01503759,0.18,283.4526316,315,514.9343218,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,DIAMOND
5,7,9,0.6,0.5,2,3,4,6,10.86705086,0.155884573,280.7687898,315,516.1090046,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,HEXAGON
5,7,9,0.6,1,2,3,4,1,16.13714302,0.36,264.1679995,315,571.600001,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,SQUARE
5,7,9,0.6,1,2,3,4,2,12.92762931,0.282743339,274.2779677,315,518.4228164,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,CIRCLE
5,7,9,0.6,1,2,3,4,3,5.679020954,0.233826859,297.111084,315,505.196903,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,TRI
5,7,9,0.6,1,2,3,4,4,8.480000098,0.236579,288.2879997,315,510.1549439,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,PENTAGON
5,7,9,0.6,1,2,3,4,5,10.01503788,0.18,283.4526307,315,514.934326,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,DIAMOND
5,7,9,0.6,1,2,3,4,6,10.86705235,0.155884573,280.7687851,315,516.1090161,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,HEXAGON
5,7,9,0.6,0.5,2,3,4,1,16.13714123,0.36,264.1680051,315,571.5999909,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,SQUARE
5,7,9,0.6,0.5,2,3,4,2,12.92756189,0.282743339,274.27818,315,518.4228553,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,CIRCLE
5,7,9,0.6,0.5,2,3,4,3,5.679020285,0.233826859,297.1110861,315,505.1968898,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,TRI
5,7,9,0.6,0.5,2,3,4,4,8.479999142,0.236579,288.2880027,315,510.1549336,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,PENTAGON
5,7,9,0.6,0.5,2,3,4,5,10.01503759,0.18,283.4526316,315,514.9343218,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,DIAMOND
5,7,9,0.6,0.5,2,3,4,6,10.86705086,0.155884573,280.7687898,315,516.1090046,structure_HEXAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_2.8x2.1x1.8666666666666663_outthick_0.5.stl,HEXAGON
5,7,9,0.6,1,2,3,4,1,16.13714302,0.36,264.1679995,315,571.600001,structure_SQUARE_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,SQUARE
5,7,9,0.6,1,2,3,4,2,12.92762931,0.282743339,274.2779677,315,518.4228164,structure_CIRCLE_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,CIRCLE
5,7,9,0.6,1,2,3,4,3,5.679020954,0.233826859,297.111084,315,505.196903,structure_TRI_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,TRI
5,7,9,0.6,1,2,3,4,4,8.480000098,0.236579,288.2879997,315,510.1549439,structure_PENTAGON_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,PENTAGON
5,7,9,0.6,1,2,3,4,5,10.01503788,0.18,283.4526307,315,514.934326,structure_DIAMOND_cube_5.00x7.00x9.00_holes2x3x4_pore0.600_thick_1.7999999999999998x1.6x1.5333333333333332_outthick_1.0.stl,DIAMOND
